period,lat,lon,time,dep,log_dep,log_dep_norm
2.0,-37.6731,112.5,6.5,0.46771386,-0.33001977,-0.60734653
2.0,-37.6731,115.3125,6.5,0.4713714,-0.32663676,-0.60392845
2.0,-37.6731,118.125,6.5,0.51684654,-0.28663838,-0.5635149
2.0,-37.6731,120.9375,6.5,0.5650866,-0.24788499,-0.5243593
2.0,-37.6731,123.75,6.5,0.63340616,-0.19831772,-0.47427756
2.0,-37.6731,126.5625,6.5,0.68891937,-0.1618316,-0.43741277
2.0,-37.6731,129.375,6.5,0.80499905,-0.09420463,-0.3690839
2.0,-37.6731,132.1875,6.5,0.9093359,-0.041275658,-0.31560558
2.0,-37.6731,135.0,6.5,1.0935324,0.038831674,-0.23466681
2.0,-37.6731,137.8125,6.5,1.2029473,0.08024659,-0.19282205
2.0,-37.6731,140.625,6.5,1.376477,0.13876896,-0.1336923
2.0,-37.6731,143.4375,6.5,1.5642016,0.19429272,-0.077592246
2.0,-37.6731,146.25,6.5,1.7746053,0.24910177,-0.02221433
2.0,-37.6731,149.0625,6.5,1.9295318,0.28545195,0.014513121
2.0,-37.6731,151.875,6.5,2.1559772,0.33364418,0.06320553
2.0,-37.6731,154.6875,6.5,2.381366,0.37682614,0.10683568
2.0,-37.6731,157.5,6.5,2.6192987,0.41818503,0.14862382
2.0,-37.6731,160.3125,6.5,2.7796965,0.44399738,0.17470409
2.0,-37.6731,163.125,6.5,2.9052165,0.4631785,0.19408427
2.0,-37.6731,165.9375,6.5,2.913741,0.46445096,0.19536994
2.0,-37.6731,168.75,6.5,3.0251944,0.4807533,0.2118415
2.0,-37.6731,171.5625,6.5,3.1309698,0.49567887,0.22692198
2.0,-37.6731,174.375,6.5,3.1414142,0.4971252,0.22838333
2.0,-37.6731,177.1875,6.5,2.9467993,0.46935055,0.2003204
2.0,-37.6731,180.0,6.5,2.7710114,0.4426383,0.1733309
2.0,-37.6731,-177.1875,6.5,2.6013477,0.41519842,0.14560622
2.0,-37.6731,-174.375,6.5,2.4235442,0.38445094,0.114539616
2.0,-37.6731,-171.5625,6.5,2.332955,0.36790633,0.09782329
2.0,-37.6731,-168.75,6.5,2.2657137,0.35520503,0.084990166
2.0,-37.6731,-165.9375,6.5,2.214291,0.34523472,0.07491638
2.0,-37.6731,-163.125,6.5,2.2375913,0.34978077,0.0795096
2.0,-37.6731,-160.3125,6.5,2.205742,0.34355468,0.07321889
2.0,-37.6731,-157.5,6.5,2.1788888,0.33823508,0.067844085
2.0,-37.6731,-154.6875,6.5,2.1311347,0.3286109,0.058120016
2.0,-37.6731,-151.875,6.5,2.1153164,0.32537535,0.054850884
2.0,-37.6731,-149.0625,6.5,2.1343343,0.32926244,0.058778316
2.0,-37.6731,-146.25,6.5,2.1125643,0.32480994,0.054279607
2.0,-37.6731,-143.4375,6.5,2.0955052,0.32128876,0.050721887
2.0,-37.6731,-140.625,6.5,2.0580308,0.3134519,0.04280367
2.0,-37.6731,-137.8125,6.5,2.0331378,0.3081668,0.037463732
2.0,-37.6731,-135.0,6.5,2.042096,0.31007615,0.039392892
2.0,-37.6731,-132.1875,6.5,1.9743497,0.29542407,0.024588747
2.0,-37.6731,-129.375,6.5,1.9390721,0.28759396,0.016677365
2.0,-37.6731,-126.5625,6.5,1.91139,0.2813493,0.010367892
2.0,-37.6731,-123.75,6.5,2.157822,0.3340156,0.06358082
2.0,-37.6731,-120.9375,6.5,2.0770268,0.31744212,0.04683532
2.0,-37.6731,-118.125,6.5,2.1374817,0.3299024,0.059424933
2.0,-37.6731,-115.3125,6.5,2.167015,0.33586192,0.065446295
2.0,-37.6731,-112.5,6.5,2.2324407,0.34877995,0.07849839
2.0,-37.6731,-109.6875,6.5,2.3001266,0.36175174,0.091604814
2.0,-37.6731,-106.875,6.5,2.3853643,0.3775547,0.10757182
2.0,-37.6731,-104.0625,6.5,2.4957328,0.39719808,0.12741905
2.0,-37.6731,-101.25,6.5,2.6048188,0.41577753,0.14619134
2.0,-37.6731,-98.4375,6.5,2.7806382,0.4441445,0.17485271
2.0,-37.6731,-95.625,6.5,3.0543392,0.48491725,0.21604867
2.0,-37.6731,-92.8125,6.5,3.2495341,0.5118211,0.24323174
2.0,-37.6731,-90.0,6.5,3.457123,0.5387148,0.2704046
2.0,-37.6731,-87.1875,6.5,3.797958,0.57955015,0.31166375
2.0,-37.6731,-84.375,6.5,4.229602,0.6262995,0.3588983
2.0,-37.6731,-81.5625,6.5,4.7944455,0.6807384,0.41390222
2.0,-37.6731,-78.75,6.5,5.773842,0.7614649,0.4954666
2.0,-37.6731,-75.9375,6.5,7.1813416,0.8562056,0.59119064
2.0,-37.6731,-73.125,6.5,10.25983,1.0111402,0.7477333
2.0,-37.6731,-70.3125,6.5,15.984932,1.2037108,0.9423026
2.0,-37.6731,-67.5,6.5,24.769062,1.3939096,1.1344755
2.0,-37.6731,-64.6875,6.5,35.557354,1.5509294,1.293125
2.0,-37.6731,-61.875,6.5,41.549717,1.6185681,1.3614656
2.0,-37.6731,-59.0625,6.5,39.401825,1.5955163,1.3381746
2.0,-37.6731,-56.25,6.5,36.816574,1.5660434,1.3083957
2.0,-37.6731,-53.4375,6.5,29.942158,1.4762831,1.2177038
2.0,-37.6731,-50.625,6.5,26.25637,1.4192346,1.1600633
2.0,-37.6731,-47.8125,6.5,23.009361,1.3619046,1.1021383
2.0,-37.6731,-45.0,6.5,20.170696,1.3047209,1.044361
2.0,-37.6731,-42.1875,6.5,17.692776,1.2477959,0.98684525
2.0,-37.6731,-39.375,6.5,15.534182,1.1912884,0.9297512
2.0,-37.6731,-36.5625,6.5,13.656226,1.1353307,0.87321275
2.0,-37.6731,-33.75,6.5,11.801217,1.0719268,0.8091508
2.0,-37.6731,-30.9375,6.5,10.416509,1.0177221,0.75438356
2.0,-37.6731,-28.125,6.5,9.217121,0.9645953,0.70070535
2.0,-37.6731,-25.3125,6.5,8.164995,0.91195595,0.6475196
2.0,-37.6731,-22.5,6.5,7.2575345,0.8607891,0.59582174
2.0,-37.6731,-19.6875,6.5,6.1783266,0.79087085,0.5251778
2.0,-37.6731,-16.875,6.5,5.255323,0.7205994,0.45417696
2.0,-37.6731,-14.0625,6.5,4.8506975,0.6858042,0.4190206
2.0,-37.6731,-11.25,6.5,5.2092247,0.7167731,0.45031092
2.0,-37.6731,-8.4375,6.5,4.811927,0.68231905,0.41549927
2.0,-37.6731,-5.625,6.5,4.526126,0.6557266,0.38863084
2.0,-37.6731,-2.8125,6.5,4.313584,0.6348382,0.36752567
2.0,-34.8825,0.0,6.5,3.3912463,0.5303593,0.26196238
2.0,-34.8825,2.8125,6.5,3.2243688,0.5084447,0.23982033
2.0,-34.8825,5.625,6.5,3.0444999,0.48351595,0.21463282
2.0,-34.8825,8.4375,6.5,3.0987616,0.49118817,0.22238466
2.0,-34.8825,11.25,6.5,2.9617426,0.4715473,0.20253995
2.0,-34.8825,14.0625,6.5,2.7835665,0.4446016,0.17531458
2.0,-34.8825,16.875,6.5,2.6582518,0.4245961,0.15510145
2.0,-34.8825,19.6875,6.5,2.4929543,0.3967143,0.12693025
2.0,-34.8825,22.5,6.5,2.3188636,0.3652752,0.09516486
2.0,-34.8825,25.3125,6.5,2.1400747,0.33042893,0.059956916
2.0,-34.8825,28.125,6.5,2.013311,0.30391085,0.033163607
2.0,-34.8825,30.9375,6.5,1.8733826,0.2726265,0.0015545468
2.0,-34.8825,33.75,6.5,1.7428215,0.2412529,-0.03014467
2.0,-34.8825,36.5625,6.5,1.601678,0.20457521,-0.06720304
2.0,-34.8825,39.375,6.5,1.5636938,0.1941517,-0.07773473
2.0,-34.8825,42.1875,6.5,1.4590061,0.1640571,-0.108141676
2.0,-34.8825,45.0,6.5,1.3833869,0.14094365,-0.13149503
2.0,-34.8825,47.8125,6.5,1.2104028,0.08292994,-0.19011086
2.0,-34.8825,50.625,6.5,0.9390742,-0.027300082,-0.30148497
2.0,-34.8825,53.4375,6.5,0.6593696,-0.18087108,-0.45664984
2.0,-34.8825,56.25,6.5,0.64490765,-0.19050246,-0.46638122
2.0,-34.8825,59.0625,6.5,0.69389325,-0.15870734,-0.43425608
2.0,-34.8825,61.875,6.5,1.0443674,0.01885332,-0.2548525
2.0,-34.8825,64.6875,6.5,0.96854454,-0.013880402,-0.287926
2.0,-34.8825,67.5,6.5,0.90702283,-0.04238178,-0.31672317
2.0,-34.8825,70.3125,6.5,0.7009556,-0.15430947,-0.42981255
2.0,-34.8825,73.125,6.5,0.64517236,-0.19032425,-0.46620116
2.0,-34.8825,75.9375,6.5,0.5931632,-0.2268258,-0.50308156
2.0,-34.8825,78.75,6.5,0.5489374,-0.2604772,-0.5370822
2.0,-34.8825,81.5625,6.5,0.24948867,-0.6029492,-0.8831087
2.0,-34.8825,84.375,6.5,0.24643035,-0.6083058,-0.8885209
2.0,-34.8825,87.1875,6.5,0.25256008,-0.59763527,-0.8777396
2.0,-34.8825,90.0,6.5,0.2594378,-0.58596677,-0.86595
2.0,-34.8825,92.8125,6.5,0.2817079,-0.55020094,-0.82981294
2.0,-34.8825,95.625,6.5,0.51994497,-0.28404263,-0.5608922
2.0,-34.8825,98.4375,6.5,0.4947967,-0.30557323,-0.58264625
2.0,-34.8825,101.25,6.5,0.5619819,-0.25027767,-0.5267768
2.0,-34.8825,104.0625,6.5,0.6022682,-0.22021006,-0.49639714
2.0,-34.8825,106.875,6.5,0.6541324,-0.18433432,-0.46014902
2.0,-34.8825,109.6875,6.5,0.69029784,-0.16096349,-0.43653563
2.0,-34.8825,112.5,6.5,0.5936156,-0.2264947,-0.502747
2.0,-34.8825,115.3125,6.5,0.5969003,-0.22409822,-0.5003256
2.0,-34.8825,118.125,6.5,0.6377611,-0.19534196,-0.47127092
2.0,-34.8825,120.9375,6.5,0.70203793,-0.15363942,-0.42913556
2.0,-34.8825,123.75,6.5,0.77827376,-0.10886761,-0.38389906
2.0,-34.8825,126.5625,6.5,0.86209416,-0.064445294,-0.3390157
2.0,-34.8825,129.375,6.5,0.95854706,-0.018386563,-0.29247892
2.0,-34.8825,132.1875,6.5,1.1340692,0.054639556,-0.21869487
2.0,-34.8825,135.0,6.5,1.2289703,0.08954138,-0.18343079
2.0,-34.8825,137.8125,6.5,1.3131421,0.11831171,-0.15436186
2.0,-34.8825,140.625,6.5,1.4530472,0.16227971,-0.10993752
2.0,-34.8825,143.4375,6.5,1.5943483,0.20258321,-0.069215715
2.0,-34.8825,146.25,6.5,1.6528081,0.21822242,-0.053414177
2.0,-34.8825,149.0625,6.5,1.7734531,0.24881971,-0.022499323
2.0,-34.8825,151.875,6.5,1.8699336,0.27182618,0.0007459288
2.0,-34.8825,154.6875,6.5,1.9416981,0.2881817,0.017271196
2.0,-34.8825,157.5,6.5,2.006721,0.302487,0.031724963
2.0,-34.8825,160.3125,6.5,1.9498227,0.2899951,0.01910343
2.0,-34.8825,163.125,6.5,1.6823976,0.22592863,-0.04562798
2.0,-34.8825,165.9375,6.5,1.6408437,0.21506722,-0.056602124
2.0,-34.8825,168.75,6.5,1.7380999,0.24007474,-0.031335056
2.0,-34.8825,171.5625,6.5,1.7910595,0.25311002,-0.018164482
2.0,-34.8825,174.375,6.5,1.8326658,0.26308328,-0.008087712
2.0,-34.8825,177.1875,6.5,1.8665965,0.27105042,-3.78772e-05
2.0,-34.8825,180.0,6.5,1.88222,0.2746704,0.0036196632
2.0,-34.8825,-177.1875,6.5,1.9008026,0.278937,0.007930566
2.0,-34.8825,-174.375,6.5,1.9202118,0.28334913,0.012388473
2.0,-34.8825,-171.5625,6.5,1.8989084,0.278504,0.007493074
2.0,-34.8825,-168.75,6.5,1.9156413,0.28231418,0.011342786
2.0,-34.8825,-165.9375,6.5,1.9815578,0.29700676,0.026187856
2.0,-34.8825,-163.125,6.5,2.0013642,0.30132613,0.030552056
2.0,-34.8825,-160.3125,6.5,2.0178497,0.3048888,0.03415172
2.0,-34.8825,-157.5,6.5,2.0309591,0.30770117,0.03699327
2.0,-34.8825,-154.6875,6.5,2.0280128,0.30707067,0.036356226
2.0,-34.8825,-151.875,6.5,2.01591,0.3044711,0.033729676
2.0,-34.8825,-149.0625,6.5,2.0094523,0.3030777,0.032321807
2.0,-34.8825,-146.25,6.5,2.170417,0.3365432,0.06613465
2.0,-34.8825,-143.4375,6.5,2.1519752,0.33283725,0.062390238
2.0,-34.8825,-140.625,6.5,2.1273851,0.3278461,0.05734729
2.0,-34.8825,-137.8125,6.5,1.9870458,0.29820788,0.027401445
2.0,-34.8825,-135.0,6.5,1.9920943,0.29930988,0.028514883
2.0,-34.8825,-132.1875,6.5,1.9025828,0.27934355,0.008341319
2.0,-34.8825,-129.375,6.5,1.8350306,0.2636433,-0.0075218845
2.0,-34.8825,-126.5625,6.5,2.0939996,0.3209766,0.050406467
2.0,-34.8825,-123.75,6.5,1.9989679,0.3008058,0.030026337
2.0,-34.8825,-120.9375,6.5,1.9356644,0.28683007,0.015905544
2.0,-34.8825,-118.125,6.5,1.9470403,0.28937495,0.018476836
2.0,-34.8825,-115.3125,6.5,1.9565561,0.2914923,0.02061618
2.0,-34.8825,-112.5,6.5,1.9747312,0.295508,0.024673542
2.0,-34.8825,-109.6875,6.5,2.0617,0.3142255,0.043585308
2.0,-34.8825,-106.875,6.5,2.128603,0.32809466,0.057598423
2.0,-34.8825,-104.0625,6.5,2.209939,0.3443803,0.07405307
2.0,-34.8825,-101.25,6.5,2.2888381,0.3596151,0.08944599
2.0,-34.8825,-98.4375,6.5,2.437239,0.3868981,0.11701217
2.0,-34.8825,-95.625,6.5,2.6099272,0.4166284,0.14705104
2.0,-34.8825,-92.8125,6.5,2.8390865,0.45317864,0.18398064
2.0,-34.8825,-90.0,6.5,3.0123484,0.4789052,0.20997421
2.0,-34.8825,-87.1875,6.5,3.3701248,0.527646,0.2592209
2.0,-34.8825,-84.375,6.5,3.7322314,0.57196856,0.30400348
2.0,-34.8825,-81.5625,6.5,4.172514,0.6203978,0.35293537
2.0,-34.8825,-78.75,6.5,4.548076,0.65782773,0.39075378
2.0,-34.8825,-75.9375,6.5,5.5836835,0.74692076,0.4807715
2.0,-34.8825,-73.125,6.5,8.224044,0.91508543,0.65068156
2.0,-34.8825,-70.3125,6.5,12.598991,1.1003358,0.8378547
2.0,-34.8825,-67.5,6.5,18.182266,1.259648,0.9988203
2.0,-34.8825,-64.6875,6.5,21.817436,1.3388038,1.0787977
2.0,-34.8825,-61.875,6.5,23.137823,1.3643225,1.1045814
2.0,-34.8825,-59.0625,6.5,23.982424,1.3798931,1.1203134
2.0,-34.8825,-56.25,6.5,23.532269,1.3716638,1.1119988
2.0,-34.8825,-53.4375,6.5,20.991705,1.3220477,1.0618677
2.0,-34.8825,-50.625,6.5,19.487812,1.2897631,1.029248
2.0,-34.8825,-47.8125,6.5,17.870579,1.2521386,0.99123305
2.0,-34.8825,-45.0,6.5,16.232878,1.2103956,0.94905674
2.0,-34.8825,-42.1875,6.5,14.646237,1.1657261,0.9039236
2.0,-34.8825,-39.375,6.5,13.138877,1.1185583,0.85626626
2.0,-34.8825,-36.5625,6.5,11.735801,1.0695127,0.8067117
2.0,-34.8825,-33.75,6.5,10.252289,1.0108209,0.74741066
2.0,-34.8825,-30.9375,6.5,9.100108,0.95904654,0.69509894
2.0,-34.8825,-28.125,6.5,8.057202,0.90618426,0.641688
2.0,-34.8825,-25.3125,6.5,7.136138,0.85346323,0.5884198
2.0,-34.8825,-22.5,6.5,6.3094196,0.7999894,0.534391
2.0,-34.8825,-19.6875,6.5,5.2911987,0.7235541,0.4571623
2.0,-34.8825,-16.875,6.5,4.79945,0.68119144,0.41436
2.0,-34.8825,-14.0625,6.5,4.3419747,0.63768727,0.37040427
2.0,-34.8825,-11.25,6.5,4.1275525,0.6156926,0.34818134
2.0,-34.8825,-8.4375,6.5,3.9969125,0.6017246,0.3340684
2.0,-34.8825,-5.625,6.5,3.744555,0.5734002,0.30544996
2.0,-34.8825,-2.8125,6.5,3.5626872,0.55177766,0.283603
2.0,-32.0919,0.0,6.5,2.8954806,0.46172068,0.19261134
2.0,-32.0919,2.8125,6.5,2.8218963,0.45054105,0.18131568
2.0,-32.0919,5.625,6.5,2.7058425,0.4323025,0.16288783
2.0,-32.0919,8.4375,6.5,2.6340327,0.42062116,0.15108524
2.0,-32.0919,11.25,6.5,2.7232425,0.4350863,0.16570053
2.0,-32.0919,14.0625,6.5,2.5937583,0.41392952,0.14432415
2.0,-32.0919,16.875,6.5,2.499365,0.3978297,0.12805724
2.0,-32.0919,19.6875,6.5,2.3727605,0.37525392,0.10524714
2.0,-32.0919,22.5,6.5,2.2451167,0.35123894,0.08098291
2.0,-32.0919,25.3125,6.5,2.0892193,0.31998405,0.04940363
2.0,-32.0919,28.125,6.5,1.9882567,0.29847246,0.027668776
2.0,-32.0919,30.9375,6.5,1.8713615,0.2721577,0.0010808908
2.0,-32.0919,33.75,6.5,1.7599466,0.24549949,-0.025854
2.0,-32.0919,36.5625,6.5,1.6351472,0.21355686,-0.058128167
2.0,-32.0919,39.375,6.5,1.6116081,0.20725946,-0.06449093
2.0,-32.0919,42.1875,6.5,1.5170416,0.18099748,-0.09102549
2.0,-32.0919,45.0,6.5,1.370694,0.13694052,-0.1355397
2.0,-32.0919,47.8125,6.5,1.2754458,0.10566202,-0.16714285
2.0,-32.0919,50.625,6.5,0.9879028,-0.005285775,-0.27924216
2.0,-32.0919,53.4375,6.5,0.7121568,-0.14742438,-0.422856
2.0,-32.0919,56.25,6.5,0.7009431,-0.15431723,-0.42982042
2.0,-32.0919,59.0625,6.5,0.8184237,-0.087021805,-0.3618265
2.0,-32.0919,61.875,6.5,1.1723816,0.069069006,-0.20411564
2.0,-32.0919,64.6875,6.5,1.0861491,0.035889447,-0.23763959
2.0,-32.0919,67.5,6.5,1.016497,0.007106108,-0.26672164
2.0,-32.0919,70.3125,6.5,0.79237527,-0.10106909,-0.37601963
2.0,-32.0919,73.125,6.5,0.7287976,-0.13739306,-0.4127206
2.0,-32.0919,75.9375,6.5,0.66959214,-0.17418966,-0.4498991
2.0,-32.0919,78.75,6.5,0.61965185,-0.20785224,-0.48391107
2.0,-32.0919,81.5625,6.5,0.30219173,-0.5197174,-0.799013
2.0,-32.0919,84.375,6.5,0.30705473,-0.5127842,-0.79200786
2.0,-32.0919,87.1875,6.5,0.3063767,-0.5137443,-0.7929779
2.0,-32.0919,90.0,6.5,0.30893633,-0.510131,-0.78932714
2.0,-32.0919,92.8125,6.5,0.52686954,-0.27829692,-0.55508685
2.0,-32.0919,95.625,6.5,0.51776785,-0.28586492,-0.5627334
2.0,-32.0919,98.4375,6.5,0.5871556,-0.23124681,-0.50754845
2.0,-32.0919,101.25,6.5,0.6550994,-0.1836928,-0.45950085
2.0,-32.0919,104.0625,6.5,0.7143016,-0.14611839,-0.42153645
2.0,-32.0919,106.875,6.5,0.77158666,-0.112615295,-0.38768566
2.0,-32.0919,109.6875,6.5,0.81173056,-0.0905881,-0.36542982
2.0,-32.0919,112.5,6.5,0.7289227,-0.1373185,-0.41264525
2.0,-32.0919,115.3125,6.5,0.71288747,-0.14697902,-0.42240602
2.0,-32.0919,118.125,6.5,0.76234794,-0.11784677,-0.39297143
2.0,-32.0919,120.9375,6.5,0.8332323,-0.079233915,-0.3539578
2.0,-32.0919,123.75,6.5,0.9361848,-0.028638404,-0.30283716
2.0,-32.0919,126.5625,6.5,1.0160884,0.006931479,-0.2668981
2.0,-32.0919,129.375,6.5,1.1381623,0.056204177,-0.217114
2.0,-32.0919,132.1875,6.5,1.197094,0.07812824,-0.19496238
2.0,-32.0919,135.0,6.5,1.2828424,0.1081733,-0.16460548
2.0,-32.0919,137.8125,6.5,1.3109732,0.1175938,-0.15508722
2.0,-32.0919,140.625,6.5,1.3860067,0.14176534,-0.13066481
2.0,-32.0919,143.4375,6.5,1.3592877,0.1333114,-0.13920648
2.0,-32.0919,146.25,6.5,1.3940487,0.14427795,-0.12812613
2.0,-32.0919,149.0625,6.5,1.3849179,0.14142402,-0.13100968
2.0,-32.0919,151.875,6.5,1.3693316,0.13650863,-0.13597608
2.0,-32.0919,154.6875,6.5,1.2804414,0.10735971,-0.16542754
2.0,-32.0919,157.5,6.5,1.1534532,0.06199999,-0.21125804
2.0,-32.0919,160.3125,6.5,0.9935801,-0.0027971142,-0.27672765
2.0,-32.0919,163.125,6.5,0.9365811,-0.028454622,-0.3026515
2.0,-32.0919,165.9375,6.5,0.96240354,-0.01664279,-0.29071704
2.0,-32.0919,168.75,6.5,1.076031,0.03182477,-0.24174646
2.0,-32.0919,171.5625,6.5,1.180678,0.07213148,-0.20102139
2.0,-32.0919,174.375,6.5,1.288441,0.110064514,-0.16269465
2.0,-32.0919,177.1875,6.5,1.3795826,0.13974772,-0.13270336
2.0,-32.0919,180.0,6.5,1.4665859,0.1663075,-0.10586793
2.0,-32.0919,-177.1875,6.5,1.5456926,0.18912312,-0.0828155
2.0,-32.0919,-174.375,6.5,1.6164591,0.20856473,-0.06317211
2.0,-32.0919,-171.5625,6.5,1.6156739,0.20835371,-0.063385315
2.0,-32.0919,-168.75,6.5,1.7052553,0.2317894,-0.039706394
2.0,-32.0919,-165.9375,6.5,1.7999619,0.25526333,-0.015988825
2.0,-32.0919,-163.125,6.5,1.8543016,0.26818037,-0.0029377183
2.0,-32.0919,-160.3125,6.5,1.9028244,0.2793987,0.008397055
2.0,-32.0919,-157.5,6.5,1.9452705,0.28898,0.018077798
2.0,-32.0919,-154.6875,6.5,1.97974,0.29660815,0.025785113
2.0,-32.0919,-151.875,6.5,1.9854293,0.29785442,0.02704432
2.0,-32.0919,-149.0625,6.5,1.980244,0.29671872,0.025896827
2.0,-32.0919,-146.25,6.5,1.940394,0.28788993,0.016976405
2.0,-32.0919,-143.4375,6.5,2.0423186,0.3101235,0.03944074
2.0,-32.0919,-140.625,6.5,2.0580862,0.31346354,0.042815443
2.0,-32.0919,-137.8125,6.5,1.9044001,0.2797582,0.008760261
2.0,-32.0919,-135.0,6.5,1.8446807,0.2659212,-0.0052203313
2.0,-32.0919,-132.1875,6.5,1.7410319,0.24080673,-0.03059547
2.0,-32.0919,-129.375,6.5,1.6803323,0.22539517,-0.046166983
2.0,-32.0919,-126.5625,6.5,1.8475525,0.2665968,-0.0045377305
2.0,-32.0919,-123.75,6.5,1.6896957,0.2278085,-0.0437286
2.0,-32.0919,-120.9375,6.5,1.6892259,0.22768773,-0.043850627
2.0,-32.0919,-118.125,6.5,1.7045671,0.2316141,-0.03988351
2.0,-32.0919,-115.3125,6.5,1.7184616,0.23513985,-0.036321167
2.0,-32.0919,-112.5,6.5,1.7332261,0.23885521,-0.03256724
2.0,-32.0919,-109.6875,6.5,1.7933048,0.25365412,-0.017614733
2.0,-32.0919,-106.875,6.5,1.8462262,0.2662849,-0.0048528486
2.0,-32.0919,-104.0625,6.5,1.9231012,0.28400213,0.013048249
2.0,-32.0919,-101.25,6.5,2.0017397,0.3014076,0.03063438
2.0,-32.0919,-98.4375,6.5,2.1457365,0.33157638,0.061116274
2.0,-32.0919,-95.625,6.5,2.3206344,0.36560673,0.09549982
2.0,-32.0919,-92.8125,6.5,2.528551,0.40287173,0.13315159
2.0,-32.0919,-90.0,6.5,2.7730403,0.44295618,0.17365208
2.0,-32.0919,-87.1875,6.5,3.139151,0.49681222,0.2280671
2.0,-32.0919,-84.375,6.5,3.553972,0.550714,0.28252834
2.0,-32.0919,-81.5625,6.5,3.9055784,0.59168535,0.3239249
2.0,-32.0919,-78.75,6.5,4.869226,0.68745995,0.42069355
2.0,-32.0919,-75.9375,6.5,6.359226,0.8034043,0.53784126
2.0,-32.0919,-73.125,6.5,8.489035,0.9288583,0.6645974
2.0,-32.0919,-70.3125,6.5,11.758466,1.0703506,0.8075583
2.0,-32.0919,-67.5,6.5,13.942799,1.1443499,0.8823256
2.0,-32.0919,-64.6875,6.5,15.488577,1.1900115,0.9284611
2.0,-32.0919,-61.875,6.5,16.478432,1.2169158,0.95564467
2.0,-32.0919,-59.0625,6.5,17.123447,1.2335912,0.9724931
2.0,-32.0919,-56.25,6.5,17.228542,1.2362485,0.975178
2.0,-32.0919,-53.4375,6.5,16.13422,1.2077479,0.9463816
2.0,-32.0919,-50.625,6.5,15.417663,1.1880186,0.92644745
2.0,-32.0919,-47.8125,6.5,14.497742,1.1613003,0.8994519
2.0,-32.0919,-45.0,6.5,13.436016,1.1282705,0.8660793
2.0,-32.0919,-42.1875,6.5,12.31139,1.0903071,0.8277219
2.0,-32.0919,-39.375,6.5,11.164172,1.0478265,0.7848004
2.0,-32.0919,-36.5625,6.5,10.039009,1.0016909,0.7381859
2.0,-32.0919,-33.75,6.5,8.814373,0.94519144,0.6811001
2.0,-32.0919,-30.9375,6.5,7.8239937,0.8934285,0.62879986
2.0,-32.0919,-28.125,6.5,6.8853765,0.8379277,0.57272303
2.0,-32.0919,-25.3125,6.5,6.043302,0.7812743,0.51548165
2.0,-32.0919,-22.5,6.5,5.272994,0.7220573,0.45564997
2.0,-32.0919,-19.6875,6.5,4.317337,0.63521594,0.3679073
2.0,-32.0919,-16.875,6.5,3.8597314,0.5865571,0.3187434
2.0,-32.0919,-14.0625,6.5,3.4236827,0.5344935,0.26613948
2.0,-32.0919,-11.25,6.5,3.1088302,0.492597,0.22380814
2.0,-32.0919,-8.4375,6.5,3.063278,0.48618641,0.217331
2.0,-32.0919,-5.625,6.5,3.0192537,0.47989962,0.21097896
2.0,-32.0919,-2.8125,6.5,2.972132,0.4730681,0.20407651
2.0,-29.3014,0.0,6.5,2.6847615,0.42890573,0.15945579
2.0,-29.3014,2.8125,6.5,2.689292,0.42963794,0.1601956
2.0,-29.3014,5.625,6.5,2.5847034,0.41241074,0.1427896
2.0,-29.3014,8.4375,6.5,2.396565,0.3795892,0.10962742
2.0,-29.3014,11.25,6.5,2.544642,0.40562668,0.13593514
2.0,-29.3014,14.0625,6.5,2.4429832,0.38792047,0.11804516
2.0,-29.3014,16.875,6.5,2.3677704,0.37433958,0.10432331
2.0,-29.3014,19.6875,6.5,2.2702897,0.35608128,0.0858755
2.0,-29.3014,22.5,6.5,2.1708374,0.3366273,0.06621962
2.0,-29.3014,25.3125,6.5,2.0591114,0.31367984,0.043033995
2.0,-29.3014,28.125,6.5,1.9717741,0.29485714,0.024015933
2.0,-29.3014,30.9375,6.5,1.8755798,0.27313554,0.0020688837
2.0,-29.3014,33.75,6.5,1.7818835,0.2508793,-0.020418368
2.0,-29.3014,36.5625,6.5,1.6728307,0.22345199,-0.048130337
2.0,-29.3014,39.375,6.5,1.6030205,0.20493908,-0.06683539
2.0,-29.3014,42.1875,6.5,1.5779924,0.19810492,-0.07374048
2.0,-29.3014,45.0,6.5,1.5089898,0.1786863,-0.09336064
2.0,-29.3014,47.8125,6.5,1.3790525,0.1395808,-0.13287202
2.0,-29.3014,50.625,6.5,1.0499185,0.021155601,-0.25252634
2.0,-29.3014,53.4375,6.5,0.78184843,-0.10687743,-0.3818882
2.0,-29.3014,56.25,6.5,0.76040673,-0.11895405,-0.39409018
2.0,-29.3014,59.0625,6.5,0.9108491,-0.04055357,-0.314876
2.0,-29.3014,61.875,6.5,1.3059403,0.115923315,-0.15677504
2.0,-29.3014,64.6875,6.5,1.2076831,0.08195298,-0.19109794
2.0,-29.3014,67.5,6.5,0.97536016,-0.01083499,-0.284849
2.0,-29.3014,70.3125,6.5,0.8883537,-0.051414084,-0.32584924
2.0,-29.3014,73.125,6.5,0.8158856,-0.08837073,-0.36318946
2.0,-29.3014,75.9375,6.5,0.74609286,-0.12720712,-0.4024289
2.0,-29.3014,78.75,6.5,0.69246614,-0.15960146,-0.43515947
2.0,-29.3014,81.5625,6.5,0.37738404,-0.42321646,-0.7015105
