Longitude,Latitude,MAR,LogMAR
362.81,-90,1.26839E-14,-13.89674662
365.63,-90,1.26839E-14,-13.89674662
368.44,-90,1.26839E-14,-13.89674662
371.25,-90,1.26839E-14,-13.89674662
374.06,-90,1.26839E-14,-13.89674662
376.88,-90,1.26839E-14,-13.89674662
379.69,-90,1.26839E-14,-13.89674662
382.5,-90,1.26839E-14,-13.89674662
385.31,-90,1.26839E-14,-13.89674662
388.13,-90,1.26839E-14,-13.89674662
390.94,-90,1.26839E-14,-13.89674662
393.75,-90,1.26839E-14,-13.89674662
396.56,-90,1.26839E-14,-13.89674662
399.38,-90,1.26839E-14,-13.89674662
402.19,-90,1.26839E-14,-13.89674662
405,-90,1.26839E-14,-13.89674662
407.81,-90,1.26839E-14,-13.89674662
410.63,-90,1.26839E-14,-13.89674662
413.44,-90,1.26839E-14,-13.89674662
416.25,-90,1.26839E-14,-13.89674662
419.06,-90,1.26839E-14,-13.89674662
421.88,-90,1.26839E-14,-13.89674662
424.69,-90,1.26839E-14,-13.89674662
427.5,-90,1.26839E-14,-13.89674662
430.31,-90,1.26839E-14,-13.89674662
433.13,-90,1.26839E-14,-13.89674662
435.94,-90,1.26839E-14,-13.89674662
438.75,-90,1.26839E-14,-13.89674662
441.56,-90,1.26839E-14,-13.89674662
444.38,-90,1.26839E-14,-13.89674662
447.19,-90,1.26839E-14,-13.89674662
450,-90,1.26839E-14,-13.89674662
452.81,-90,1.26839E-14,-13.89674662
455.63,-90,1.26839E-14,-13.89674662
458.44,-90,1.26839E-14,-13.89674662
461.25,-90,1.26839E-14,-13.89674662
464.06,-90,1.26839E-14,-13.89674662
466.88,-90,1.26839E-14,-13.89674662
469.69,-90,1.26839E-14,-13.89674662
472.5,-90,1.26839E-14,-13.89674662
475.31,-90,1.26839E-14,-13.89674662
478.13,-90,1.26839E-14,-13.89674662
480.94,-90,1.26839E-14,-13.89674662
483.75,-90,1.26839E-14,-13.89674662
486.56,-90,1.26839E-14,-13.89674662
489.38,-90,1.26839E-14,-13.89674662
492.19,-90,1.26839E-14,-13.89674662
495,-90,1.26839E-14,-13.89674662
497.81,-90,1.26839E-14,-13.89674662
500.63,-90,1.26839E-14,-13.89674662
503.44,-90,1.26839E-14,-13.89674662
506.25,-90,1.26839E-14,-13.89674662
509.06,-90,1.26839E-14,-13.89674662
511.88,-90,1.26839E-14,-13.89674662
514.69,-90,1.26839E-14,-13.89674662
517.5,-90,1.26839E-14,-13.89674662
520.31,-90,1.26839E-14,-13.89674662
523.13,-90,1.26839E-14,-13.89674662
525.94,-90,1.26839E-14,-13.89674662
528.75,-90,1.26839E-14,-13.89674662
531.56,-90,1.26839E-14,-13.89674662
534.38,-90,1.26839E-14,-13.89674662
537.19,-90,1.26839E-14,-13.89674662
540,-90,1.26839E-14,-13.89674662
